CUI_ID,DrugBankID,DrugName
C0540694,DB00718,adefovir dipivoxil
C0052759,DB00719,azatadine
C0012081,DB00720,clodronic acid
C0033218,DB00721,procaine
C0065374,DB00722,lisinopril
C0025681,DB00723,methoxamine
C0165032,DB00724,imiquimod
C0062923,DB00725,homatropine methylbromide
C0041056,DB00726,trimipramine
C0017887,DB00727,nitroglycerin
C0209337,DB00728,rocuronium
C0058365,DB00729,diphemanil methylsulfate
C0039832,DB00730,thiabendazole
C0903898,DB00731,nateglinide
C0004235,DB00732,atracurium besylate
C0071808,DB00733,pralidoxime
C0073393,DB00734,risperidone
C0068367,DB00735,naftifine
C0937846,DB00736,esomeprazole
C0025039,DB00737,meclizine
C0030863,DB00738,pentamidine
C0062587,DB00739,hetacillin
C0073379,DB00740,riluzole
C0020268,DB00741,hydrocortisone
C0024730,DB00742,mannitol
C0246154,DB00743,gadobenic acid
C0081408,DB00744,zileuton
C0066677,DB00745,modafinil
C0011145,DB00746,deferoxamine
C0036442,DB00747,scopolamine
C0054672,DB00748,carbinoxamine
C0059865,DB00749,etodolac
C0033124,DB00750,prilocaine
C0078442,DB00751,epinastine
C0040778,DB00752,tranylcypromine
C0022180,DB00753,isoflurane
C0015046,DB00754,ethotoin
C0040845,DB00755,tretinoin
C0019435,DB00756,hexachlorophene
C0209210,DB00757,dolasetron
C0070166,DB00758,clopidogrel
C0039644,DB00759,tetracycline
C1744619,DB00759,tetracycline
C0066005,DB00760,meropenem
C1314417,DB00760,meropenem
C0032825,DB00761,potassium chloride
C0123931,DB00762,irinotecan
C0025644,DB00763,methimazole
C0360564,DB00764,mometasone
C0886584,DB00765,metyrosine
C0110038,DB00766,clavulanate
C0053284,DB00767,benzquinamide
C0527189,DB00768,olopatadine
C0544368,DB00769,hydrocortamate
C0002335,DB00770,alprostadil
C0055877,DB00771,clidinium
C0024547,DB00772,malathion
C0015133,DB00773,etoposide
C0020273,DB00774,hydroflumethiazide
C0247025,DB00775,tirofiban
C0069751,DB00776,oxcarbazepine
C0033473,DB00777,propiomazine
C0035891,DB00778,roxithromycin
C0027353,DB00779,nalidixic acid
C0031392,DB00780,phenelzine
C0001714,DB00781,polymyxin b sulfate
C0033447,DB00782,propantheline
C0014912,DB00783,estradiol
C0337434,DB00783,estradiol
C0025152,DB00784,mefenamic acid
C0086079,DB00785,cryptenamine
C0338344,DB00786,marimastat
C0001367,DB00787,acyclovir
C0027396,DB00788,naproxen
C0060934,DB00789,gadopentetate dimeglumine
C0136123,DB00790,perindopril
C0041920,DB00791,uracil mustard
C0041090,DB00792,tripelennamine
C0062106,DB00793,haloprogin
C0033148,DB00794,primidone
C0036078,DB00795,sulfasalazine
C0527379,DB00796,candesartan cilexetil
C0040373,DB00797,tolazoline
C3854019,DB00798,gentamicin
C0288792,DB00799,tazarotene
C0060180,DB00800,fenoldopam
C0062092,DB00801,halazepam
C1266545,DB00801,halazepam
C0002026,DB00802,alfentanil
C0009316,DB00803,colistin
C0012125,DB00804,dicyclomine
C0066561,DB00805,minaprine
C0030899,DB00806,pentoxifylline
C0072510,DB00807,proparacaine
C0021186,DB00808,indapamide
C0041190,DB00809,tropicamide
C0005578,DB00810,biperiden
C0035525,DB00811,ribavirin
C0031463,DB00812,phenylbutazone
C0015846,DB00813,fentanyl
C0083381,DB00814,meloxicam
C0037506,DB00815,sodium lauryl sulfate
C0029193,DB00816,orciprenaline
C0073591,DB00817,rosoxacin
C0033487,DB00818,propofol
C0000981,DB00819,acetazolamide
C1176316,DB00820,tadalafil
C0054827,DB00821,carprofen
C0012772,DB00822,disulfiram
C0015117,DB00823,ethynodiol diacetate
C0059372,DB00824,enprofylline
C0025368,DB00825,menthol
C2347106,DB00825,menthol
C0027444,DB00826,natamycin
C0008806,DB00827,cinoxacin
C0016610,DB00828,fosfomycin
C0012010,DB00829,diazepam
C0202368,DB00829,diazepam
C0031411,DB00830,phenmetrazine
C0040979,DB00831,trifluoperazine
C0070592,DB00832,phensuximide
C0007537,DB00833,cefaclor
C0026088,DB00834,mifepristone
C0006246,DB00835,brompheniramine
C0023992,DB00836,loperamide
C0072076,DB00837,progabide
C0055899,DB00838,clocortolone
C0040372,DB00839,tolazamide
C0063188,DB00840,hydroxypropyl cellulose
C4281713,DB00840,hydroxypropyl cellulose
C0012963,DB00841,dobutamine
C0029997,DB00842,oxazepam
C0202436,DB00842,oxazepam
C0527316,DB00843,donepezil
C0027348,DB00844,nalbuphine
C0008996,DB00845,clofazimine
C0016374,DB00846,flurandrenolide
C0010648,DB00847,cysteamine
C0023556,DB00848,levamisole
C0025382,DB00849,methylphenobarbital
C0031184,DB00850,perphenazine
C0010927,DB00851,dacarbazine
C0033798,DB00852,pseudoephedrine
C0524257,DB00852,pseudoephedrine
C0076080,DB00853,temozolomide
C0919079,DB00853,temozolomide
C0023586,DB00854,levorphanol
C0002563,DB00855,aminolevulinic acid
C0008280,DB00856,chlorphenesin
C0076110,DB00857,terbinafine
C0058753,DB00858,drostanolone
C0030817,DB00859,penicillamine
C3714633,DB00859,penicillamine
C0032950,DB00860,prednisolone
C0012228,DB00861,diflunisal
C0971579,DB00862,vardenafil
C0034665,DB00863,ranitidine
C0085149,DB00864,tacrolimus
C0519826,DB00864,tacrolimus
C0005096,DB00865,benzphetamine
C0002334,DB00866,alprenolol
C0035661,DB00867,ritodrine
C0053229,DB00868,benzonatate
C0165590,DB00869,dorzolamide
C0038878,DB00870,suprofen
C0039542,DB00871,terbutaline
C0966107,DB00872,conivaptan
C0772364,DB00873,loteprednol
C0018305,DB00874,guaifenesin
C0016367,DB00875,flupentixol
C0287041,DB00876,eprosartan
C0072980,DB00877,sirolimus
C0008196,DB00878,chlorhexidine
C0909839,DB00879,emtricitabine
C0008273,DB00880,chlorothiazide
C0072857,DB00881,quinapril
C0009008,DB00882,clomifene
C0022252,DB00883,isosorbide dinitrate
C0246719,DB00884,risedronate
C0053881,DB00885,pemirolast
C0663645,DB00886,omapatrilat
C0006376,DB00887,bumetanide
C0025033,DB00888,mechlorethamine
C0061863,DB00889,granisetron
C0012145,DB00890,dienestrol
C0038710,DB00891,sulfapyridine
C0053114,DB00892,oxybuprocaine
C0022092,DB00893,iron dextran
C0039600,DB00894,testolactone
C0053327,DB00895,benzylpenicilloyl polylysine
C0140594,DB00896,rimexolone
C0040879,DB00897,triazolam
C0001962,DB00898,ethanol
C0202304,DB00898,ethanol
C0246631,DB00899,remifentanil
C0012133,DB00900,didanosine
C0053817,DB00901,bitolterol
C0066101,DB00902,methdilazine
C0014963,DB00903,etacrynic acid
C0061851,DB00904,ondansetron
C0937917,DB00905,bimatoprost
C0068897,DB00906,tiagabine
C0009170,DB00907,cocaine
C0202362,DB00907,cocaine
C0034414,DB00908,quinidine
C0078844,DB00909,zonisamide
C0249582,DB00910,paricalcitol
C1145201,DB00910,paricalcitol
C0040263,DB00911,tinidazole
C0246689,DB00912,repaglinide
C0051908,DB00913,anileridine
C0031404,DB00914,phenformin
C0002403,DB00915,amantadine
C0025872,DB00916,metronidazole
C0012472,DB00917,dinoprostone
C0914729,DB00918,almotriptan
C0001268,DB00919,spectinomycin
C0022642,DB00920,ketotifen
C0006405,DB00921,buprenorphine
C0524040,DB00921,buprenorphine
C0246904,DB00922,levosimendan
C0055008,DB00923,ceforanide
C0056732,DB00924,cyclobenzaprine
C0031441,DB00925,phenoxybenzamine
C0015137,DB00926,etretinate
C0015620,DB00927,famotidine
C0004475,DB00928,azacitidine
C0085174,DB00929,misoprostol
C0541155,DB00930,colesevelam
C0025603,DB00931,methacycline
C0663733,DB00932,tipranavir
C0025497,DB00933,mesoridazine
C0024778,DB00934,maprotiline
C0030071,DB00935,oxymetazoline
C0036079,DB00936,salicylic acid
C0012201,DB00937,diethylpropion
C0073992,DB00938,salmeterol
C0025042,DB00939,meclofenamic acid
C0025624,DB00940,methantheline
C0062619,DB00941,hexafluronium
C0056835,DB00942,cycrimine
C0012132,DB00943,zalcitabine
C0360174,DB00944,demecarium
C0004057,DB00945,acetylsalicylic acid
C0031444,DB00946,phenprocoumon
C0935916,DB00947,fulvestrant
C0025893,DB00948,mezlocillin
C0060135,DB00949,felbamate
C0296800,DB00950,fexofenadine
C0022209,DB00951,isoniazid
C0540623,DB00952,naratriptan
C0297635,DB00953,rizatriptan
C0058445,DB00954,dirithromycin
C0027780,DB00955,netilmicin
C0020264,DB00956,hydrocodone
C0524150,DB00956,hydrocodone
C0068992,DB00957,norgestimate
C0079083,DB00958,carboplatin
C0025815,DB00959,methylprednisolone
C0031937,DB00960,pindolol
C0025384,DB00961,mepivacaine
C0251504,DB00962,zaleplon
C0054094,DB00963,bromfenac
C0048038,DB00964,apraclonidine
C0015018,DB00965,ethiodized oil
C0248719,DB00966,telmisartan
C0908935,DB00967,desloratadine
C0025741,DB00968,methyldopa
C3540782,DB00968,methyldopa
C0291772,DB00969,alosetron
C0010934,DB00970,dactinomycin
C0074281,DB00971,selenium sulfide
C0052762,DB00972,azelastine
C1142985,DB00973,ezetimibe
C0013618,DB00974,edetic acid
C0012582,DB00975,dipyridamole
C0907410,DB00976,telithromycin
C0015011,DB00977,ethinyl estradiol
C0065162,DB00978,lomefloxacin
C0010582,DB00979,cyclopentolate
C1565316,DB00980,ramelteon
C0031849,DB00981,physostigmine
C0022265,DB00982,isotretinoin
C0060657,DB00983,formoterol
C0068397,DB00984,nandrolone phenpropionate
C0012381,DB00985,dimenhydrinate
C3814772,DB00986,glycopyrronium
C0010711,DB00987,cytarabine
C0013030,DB00988,dopamine
C0201989,DB00988,dopamine
C0649350,DB00989,rivastigmine
C0851344,DB00990,exemestane
C0069739,DB00991,oxaprozin
C1134467,DB00992,methyl aminolevulinate
C0004482,DB00993,azathioprine
C0027603,DB00994,neomycin
C0004320,DB00995,auranofin
C0060926,DB00996,gabapentin
C0013089,DB00997,doxorubicin
C0754647,DB00998,frovatriptan
C0020261,DB00999,hydrochlorothiazide
C0010523,DB01000,cyclacillin
C0001927,DB01001,salbutamol
C0873118,DB01002,levobupivacaine
C0086073,DB01003,cromoglicic acid
C0017066,DB01004,ganciclovir
C0020402,DB01005,hydroxyurea
C0246421,DB01006,letrozole
C0076705,DB01007,tioconazole
C0006463,DB01008,busulfan
C0022635,DB01009,ketoprofen
C0013615,DB01010,edrophonium
C0025876,DB01011,metyrapone
C1337242,DB01012,cinacalcet
C0055895,DB01013,clobetasol propionate
C0052940,DB01014,balsalazide
C0038689,DB01015,sulfamethoxazole
C0017628,DB01016,glyburide
C0026187,DB01017,minocycline
C0079466,DB01018,guanfacine
C0053526,DB01019,bethanechol
C0064079,DB01020,isosorbide mononitrate
C0040899,DB01021,trichlormethiazide
C0031862,DB01022,phylloquinone
C3539771,DB01022,phylloquinone
C0015772,DB01023,felodipine
C0026933,DB01024,mycophenolic acid
C1508867,DB01024,mycophenolic acid
C0103049,DB01025,amlexanox
C0022625,DB01026,ketoconazole
C0025688,DB01028,methoxyflurane
C0288171,DB01029,irbesartan
C0146224,DB01030,topotecan
C0059714,DB01031,ethinamate
C0033209,DB01032,probenecid
C0000618,DB01033,mercaptopurine
C0007839,DB01034,cerulenin
C0033216,DB01035,procainamide
C0388753,DB01036,tolterodine
C0036579,DB01037,selegiline
C0771221,DB01038,carphenazine
C0033228,DB01039,fenofibrate
C0304340,DB01040,hydroxystilbamidine isethionate
C0039736,DB01041,thalidomide
C0025241,DB01042,melphalan
C0025242,DB01043,memantine
C0753645,DB01044,gatifloxacin
C0035608,DB01045,rifampicin
C1684405,DB01046,lubiprostone
C0016299,DB01047,fluocinonide
C0663655,DB01048,abacavir
C0014708,DB01049,ergoloid mesylate
C0020740,DB01050,ibuprofen
C0028458,DB01051,novobiocin
C0030827,DB01053,benzylpenicillin
C0028127,DB01054,nitrendipine
C0026153,DB01055,mimosine
C0085237,DB01056,tocainide
C0301366,DB01057,echothiophate
C0032911,DB01058,praziquantel
C0028365,DB01059,norfloxacin
C0002645,DB01060,amoxicillin
C0004499,DB01061,azlocillin
C0069805,DB01062,oxybutynin
C0050458,DB01063,acetophenazine
C0022245,DB01064,isoprenaline
C0025219,DB01065,melatonin
C1295184,DB01065,melatonin
C1527137,DB01065,melatonin
C0287573,DB01066,cefditoren
C0017642,DB01067,glipizide
C0009011,DB01068,clonazepam
C0202361,DB01068,clonazepam
C0033405,DB01069,promethazine
C0012319,DB01070,dihydrotachysterol
C3714504,DB01070,dihydrotachysterol
C0065972,DB01071,mequitazine
C1145759,DB01072,atazanavir
C0059985,DB01073,fludarabine
C0031013,DB01074,perhexiline
C0012522,DB01075,diphenhydramine
C0286651,DB01076,atorvastatin
C0015121,DB01077,etidronic acid
C0011689,DB01078,deslanoside
C0537147,DB01079,tegaserod
C0048044,DB01080,vigabatrin
C0012525,DB01081,diphenoxylate
C0038425,DB01082,streptomycin
C0076275,DB01083,orlistat
C0064263,DB01084,emedastine
C0031923,DB01085,pilocarpine
C0005059,DB01086,benzocaine
C0033126,DB01087,primaquine
C0079594,DB01088,iloprost
C0175158,DB01089,deserpidine
C0030885,DB01090,pentolinium
C0107497,DB01091,butenafine
C0029904,DB01092,ouabain
C0012403,DB01093,dimethyl sulfoxide
C0062585,DB01094,hesperetin
C0082608,DB01095,fluvastatin
C0029994,DB01096,oxamniquine
C0063041,DB01097,leflunomide
C0965129,DB01098,rosuvastatin
C0016278,DB01099,flucytosine
C0031935,DB01100,pimozide
C0671970,DB01101,capecitabine
C0172021,DB01102,arbutamine
C0034403,DB01103,quinacrine
C0074393,DB01104,sertraline
C0074493,DB01105,sibutramine
C0064870,DB01106,levocabastine
C0025840,DB01107,methyprylon
C0077144,DB01108,trilostane
C0019134,DB01109,heparin
C0770546,DB01109,heparin
C0025942,DB01110,miconazole
C0009315,DB01111,colistimethate
C0801904,DB01111,colistimethate
C0007562,DB01112,cefuroxime
C0030350,DB01113,papaverine
C0008281,DB01114,chlorphenamine
C0028066,DB01115,nifedipine
C0041040,DB01116,trimethaphan
C0165603,DB01117,atovaquone
C0002598,DB01118,amiodarone
C0012022,DB01119,diazoxide
C0017631,DB01120,gliclazide
C0070525,DB01121,phenacemide
C0002412,DB01122,ambenonium
C0033294,DB01123,proflavine
C0040374,DB01124,tolbutamide
C0051919,DB01125,anisindione
C0754659,DB01126,dutasteride
C0013547,DB01127,econazole
C0285590,DB01128,bicalutamide
C0378482,DB01129,rabeprazole
C0071836,DB01130,prednicarbate
C0008241,DB01131,proguanil
C0071097,DB01132,pioglitazone
C0043611,DB01133,tiludronic acid
C0057420,DB01134,desoxycorticosterone pivalate
C0114872,DB01135,doxacurium chloride
C0054836,DB01136,carvedilol
C0282386,DB01137,levofloxacin
C0038742,DB01138,sulfinpyrazone
C0007737,DB01139,cefapirin
C0007538,DB01140,cefadroxil
C1120386,DB01141,micafungin
C0013085,DB01142,doxepin
C0202376,DB01142,doxepin
C0015020,DB01143,amifostine
C1321603,DB01143,amifostine
C0012086,DB01144,diclofenamide
C0075606,DB01145,sulfoxone
C0058389,DB01146,diphenylpyraline
C0009077,DB01147,cloxacillin
C0016225,DB01148,flavoxate
C0068485,DB01149,nefazodone
C0053882,DB01150,cefprozil
C0011685,DB01151,desipramine
C0202369,DB01151,desipramine
C0006834,DB01152,candicidin
C0074391,DB01153,sertaconazole
C0039855,DB01154,thiamylal
C0533545,DB01155,gemifloxacin
C0085208,DB01156,bupropion
C0085176,DB01157,trimetrexate
C0054040,DB01158,bretylium
C0018549,DB01159,halothane
C0058310,DB01160,dinoprost tromethamine
C0055443,DB01161,chloroprocaine
C0076107,DB01162,terazosin
C0002435,DB01163,amdinocillin
C0006686,DB01164,calcium chloride
C0028902,DB01165,ofloxacin
C0055729,DB01166,cilostazol
C0064113,DB01167,itraconazole
C0033223,DB01168,procarbazine
C0052416,DB01169,arsenic trioxide
C0018318,DB01170,guanethidine
C0066673,DB01171,moclobemide
C0022487,DB01172,kanamycin
C0029309,DB01173,orphenadrine
C0031412,DB01174,phenobarbital
C0524238,DB01174,phenobarbital
C1099456,DB01175,escitalopram
C0010547,DB01176,cyclizine
C0020789,DB01177,idarubicin
C0008223,DB01178,chlormezanone
C0032334,DB01179,podofilox
C0035167,DB01180,rescinnamine
C0020823,DB01181,ifosfamide
C0033429,DB01182,propafenone
C0027358,DB01183,naloxone
C0013015,DB01184,domperidone
C0016366,DB01185,fluoxymesterone
C0031007,DB01186,pergolide
C0022029,DB01187,iophendylate
C0055711,DB01188,ciclopirox
C0063252,DB01189,desflurane
C0008947,DB01190,clindamycin
C0011786,DB01191,dexfenfluramine
C0030073,DB01192,oxymorphone
C0000946,DB01193,acebutolol
C0673966,DB01194,brinzolamide
C0016229,DB01195,flecainide
C0014921,DB01196,estramustine
C0006938,DB01197,captopril
C0078847,DB01198,zopiclone
C0041345,DB01199,tubocurarine
C0006230,DB01200,bromocriptine
C0073372,DB01201,rifapentine
C0377265,DB01202,levetiracetam
C0027302,DB01203,nadolol
C0026259,DB01204,mitoxantrone
C0016293,DB01205,flumazenil
C0023972,DB01206,lomustine
C0072926,DB01207,ridogrel
C0052585,DB01208,sparfloxacin
C0057626,DB01209,dezocine
C0006388,DB01210,levobunolol
C0055856,DB01211,clarithromycin
C0007561,DB01212,ceftriaxone
C0048504,DB01213,fomepizole
C0041030,DB01214,metipranolol
C0014892,DB01215,estazolam
C0060389,DB01216,finasteride
C0290883,DB01217,anastrozole
C0120726,DB01218,halofantrine
C0010976,DB01219,dantrolene
C0073374,DB01220,rifaximin
C0022614,DB01221,ketamine
C0054201,DB01222,budesonide
C0002575,DB01223,aminophylline
C0123091,DB01224,quetiapine
C0206460,DB01225,enoxaparin
C0066621,DB01226,mivacurium
C3536876,DB01227,levomethadyl acetate
C0085251,DB01228,encainide
C0144576,DB01229,paclitaxel
C0030800,DB01230,pemoline
C0058371,DB01231,diphenidol
C0286738,DB01232,saquinavir
C0025853,DB01233,metoclopramide
C0011777,DB01234,dexamethasone
C0023570,DB01235,levodopa
C0074414,DB01236,sevoflurane
C0054120,DB01237,bromodiphenhydramine
C0299792,DB01238,aripiprazole
C0008290,DB01239,chlorprothixene
C0033567,DB01240,epoprostenol
C0017245,DB01241,gemfibrozil
C0009010,DB01242,clomipramine
C0055461,DB01243,chloroxine
C0005116,DB01244,bepridil
C0057231,DB01245,decamethonium
C0041031,DB01246,alimemazine
C0022154,DB01247,isocarboxazid
C0246415,DB01248,docetaxel
C0063757,DB01249,iodixanol
C0069454,DB01250,olsalazine
C0061328,DB01251,gliquidone
C0906166,DB01252,mitiglinide
C0014704,DB01253,ergonovine
C1455147,DB01254,dasatinib
C1873633,DB01255,lisdexamfetamine
C1703334,DB01256,retapamulin
C1541483,DB01257,eculizumab
C1506770,DB01259,lapatinib
C0011705,DB01260,desonide
C1565750,DB01261,sitagliptin
C0049065,DB01262,decitabine
C0936148,DB01263,posaconazole
C1435444,DB01264,darunavir
C1453933,DB01265,telbivudine
C1960121,DB01266,sinecatechins
C0753678,DB01267,paliperidone
C1176020,DB01268,sunitinib
C0879427,DB01269,panitumumab
C1566537,DB01270,ranibizumab
C1429223,DB01271,idursulfase
C1739462,DB01271,idursulfase
C1695579,DB01272,alglucosidase alfa
C1569608,DB01273,varenicline
C0969589,DB01274,arformoterol
C0020223,DB01275,hydralazine
C0167117,DB01276,exenatide
C0904505,DB01277,mecasermin
C0537551,DB01278,pramlintide
C1615657,DB01279,galsulfase
C0907349,DB01280,nelarabine
C1619966,DB01281,abatacept
C0054670,DB01282,carbetocin
C1176415,DB01283,lumiracoxib
C0010192,DB01284,tetracosactide
C0001655,DB01285,corticotropin
C0201835,DB01285,corticotropin
C1523997,DB01285,corticotropin
C3818725,DB01285,corticotropin
C0015840,DB01288,fenoterol
C0061330,DB01289,glisoxepide
C0071129,DB01291,pirbuterol
C0053792,DB01294,bismuth subsalicylate
C0053532,DB01295,bevantolol
C0017718,DB01296,glucosamine
C0032896,DB01297,practolol
C0262960,DB01298,sulfacytine
C0038679,DB01299,sulfadoxine
C0035823,DB01301,rolitetracycline
C0055578,DB01303,oxtriphylline
C0123677,DB01306,insulin aspart
C1708521,DB01306,insulin aspart
C0537270,DB01307,insulin detemir
C1313386,DB01309,insulin glulisine
C1176315,DB01319,fosamprenavir
C0244656,DB01320,fosphenytoin
C0022419,DB01321,josamycin
C0521083,DB01322,kava
C0939882,DB01322,kava
C1547290,DB01322,kava
C0813171,DB01323,st. john's wort
C0936242,DB01323,st. john's wort
C0032613,DB01324,polythiazide
C0164608,DB01325,quinethazone
C0007541,DB01326,cefamandole
C0007546,DB01327,cefazolin
C0007551,DB01328,cefonicid
C0007552,DB01329,cefoperazone
C0007555,DB01330,cefotetan
C0007557,DB01331,cefoxitin
C0007560,DB01332,ceftizoxime
C0007738,DB01333,cefradine
C0066465,DB01336,metocurine
C0030310,DB01337,pancuronium
C0071102,DB01338,pipecuronium
C0242531,DB01339,vecuronium
C0055723,DB01340,cilazapril
C0250070,DB01342,forasartan
C0379624,DB01344,tolevamer
C0032821,DB01345,potassium
C0162800,DB01345,potassium
C0202194,DB01345,potassium
C0304475,DB01345,potassium
C0597277,DB01345,potassium
C3714637,DB01345,potassium
C4256169,DB01346,quinidine barbiturate
C0075007,DB01348,spirapril
C0662811,DB01349,tasosartan
C0002640,DB01351,amobarbital
C0051241,DB01352,aprobarbital
C0054249,DB01353,butethal
C0019217,DB01354,heptabarbital
C0019469,DB01355,hexobarbital
C0023870,DB01356,lithium
C3540800,DB01356,lithium
C0025506,DB01357,mestranol
C0030812,DB01359,penbutolol
C0022005,DB01362,iohexol
C4283792,DB01362,iohexol
C0390643,DB01363,ephedra
C0885298,DB01363,ephedra
C0950030,DB01363,ephedra
C2348458,DB01363,ephedra
C0014479,DB01364,ephedrine
C0025380,DB01365,mephentermine
C0072032,DB01366,procaterol
C0525678,DB01367,rasagiline
C0756081,DB01369,quinupristin
C0002367,DB01370,aluminium
C0006675,DB01373,calcium
C0006726,DB01373,calcium
C0201925,DB01373,calcium
C2936886,DB01373,calcium
C3540037,DB01373,calcium
C3714611,DB01373,calcium
C0024477,DB01377,magnesium oxide
C0024467,DB01378,magnesium
C0373675,DB01378,magnesium
C2348270,DB01378,magnesium
C3540792,DB01378,magnesium
